date	source	title	textfile	text	para_n	wealth_tax	billionaire	ineq
2021-06-15	Wall Street Journal (Online)	Your Stolen Tax Records Are News; ProPublica soiled itself with the gimmicky use it made of personal tax data.	txt-opeds/2541022883.xml.txt	This is the information ProPublica laundered into the public domain—laundered is the right word here because, in this first installment at least, ProPublica didn't meet its own stated standard of bringing information to light sufficiently extraordinary to justify the privacy violation. ProPublica is free to make its own judgment but marched predictably and exploitably to the tune of its source, whom ProPublica said claimed to support the outfit's """"previous coverage of issues surrounding the IRS and tax enforcement."""" Realistically, was there a chance ProPublica would refuse the data? When it didn't, it had to find something in it to justify its meretricious scoop. That's the significance of the """"true tax rate"""" gimmick ProPublica came up with.	3	NA	NA	NA
2019-02-01	The Washington Post (Online)	It’s time for the wealthy to watch out	txt-opeds/2174152580.xml.txt	On Thursday, Sen. Bernie Sanders (I-Vt.) unveiled his """"For the 99.8 Percent Act,"""" a plan that would restore the 77 percent tax on billionaires' estates and create several new, higher levies for lesser moguls. And Rep. Alexandria Ocasio-Cortez (D-N.Y.), of course, flung wide the doors of debate by floating the idea of a 70 percent marginal tax rate in a """"60 Minutes"""" interview The pushback has been predictable. Conservatives recoiled at Warren's tweet and its implied disapproval of capitalism's spoils. Murmurs of communism follow Sanders wherever he goes. Billionaire Howard Schultz, prepping for his own 2020 run, shrilly denounced Ocasio-Cortez's ideas as un-American.	1	NA	NA	NA
2019-02-26	The Washington Post (Online)	Let’s fight for universal child care	txt-opeds/2186021370.xml.txt	Women especially suffer the consequences of this neglect, often sacrificing their careers and other opportunities to pick up the slack. Yet while it is fitting that universal child care would gain traction at a time when women are playing an increasingly vital role in the national debate, Warren's proposal would not only improve the lives of women or even parents. Its impact would also ripple outward, benefiting all Americans. In fact, Moody's Analytics chief economist Mark Zandi estimates that Warren's plan would generate twice as much growth per year over a decade as Trump's corporate tax cut at less than half the cost — and that's if the $1.5 trillion in tax cuts were paid for, which of course they were not. So, in addition to proposing good family policy, Warren is offering a boost to the economy that deserves to be covered and debated accordingly.	2	NA	NA	NA
2019-12-26	Wall Street Journal (Online)	Elizabeth Warren Has a Plan, Oh My; She may not win the nomination, but her ideas show where the American left wants to go.	txt-opeds/2330674947.xml.txt	Give congressional staff """"competitive salaries."""" Recruit 10,000 people to """"a 21st Century Civilian Conservation Corps."""" End entry fees at national parks. Buy flood-prone houses """"for low-income homeowners at a value that will allow them to relocate."""" Plus much more. All of this adds up to such an expansion of government that the temptation is to dismiss it as fanciful. But Ms. Warren is a shrewd and disciplined politician who isn't supporting these ideas on an ideological whim. She believes they have enough political support to help her win the Democratic nomination and then the White House against a vulnerable Donald Trump.	11	NA	NA	NA
2021-10-27	Wall Street Journal (Online)	The Incredible Shrinking Biden; In February, he told congressional Democrats, 'Go big.' They're smaller now.	txt-opeds/2586600135.xml.txt	No priority stood higher on the Biden """"go big"""" list than climate. It too has shrunk. The BBB's $150 billion clean electricity plank is out. Six progressive climate groups said Tuesday restoring those billions somewhere else is a litmus test of Mr. Biden's commitment to """"environmental justice."""" At this hour, the House Progressive Caucus is refusing to vote for Mr. Biden's infrastructure bill merely to meet Speaker Pelosi's Halloween deadline. Meanwhile, Mr. Biden was scheduled to depart Thursday for what was supposed be a triumphant appearance at the annual U.N. climate summit in chilly Scotland. Delaware Sen. Chris Coons wins this month's faint-praise award by telling Fox News , """"He's not going to show up empty-handed.""""	5	NA	NA	NA
2020-03-12	Wall Street Journal (Online)	The IRS Proves the Left's Favorite Economists Wrong; New data contradict Saez and Zucman's celebrated claim that the rich pay lower rates than the poor.	txt-opeds/2376398368.xml.txt	The new IRS numbers now provide reason to doubt Messrs. Saez and Zucman's entire narrative of a regressive U.S. tax system designed to favor the rich at the expense of the poor. The IRS reports effective income-tax rates on the adjusted gross incomes of different groups of earners. That's the percentage of income that people actually pay to the government, as distinct from the statutory tax rate. According to the IRS, the top 0.01% of earners—those with incomes above $10 million—paid a 24.8% effective federal income-tax rate in 2018. This isn't very different from the 25.3% the group paid in 2017, and is higher than the average rate of 22.5% on the same group during the George W. Bush administration. As these rates only encompass federal income taxes, most filers can expect to add another 8% to 12% of income from other forms of taxation, placing their total burden well above the Saez-Zucman numbers.	3	NA	NA	NA
2021-06-03	New York Times (Online)	Can the Rich Pay for a Better America?	txt-opeds/2536625588.xml.txt	Oh, and it’s likely that one way or another revenues would fall short of what the Biden administration is projecting, and that as a result deficits would be larger. Given that the U.S. government can borrow at negative real interest rates, however, this isn’t a big concern. So what is Biden doing wrong? Honestly, I can’t tell. I like to think that I know a fair bit of economics and can recognize the difference between real experts and hacks. But tax policy is really hard — partly because you’re trying to make rules that can withstand assaults from very well paid accountants — and there are seriously credible experts on both sides of the detailed tax debates. Some of my go-to tax experts are now in the administration!	6	NA	NA	NA
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	MC: Before then —— MG: Sorry. Just on that point —— DP: Let me finish the story. DP: I stink at sound bites. I’m sorry. MG: That’s O.K. I just want to make sure you get to what you would do to address infrastructure problems like the Gateway Project, for example. [One of the country’s most urgently needed infrastructure projects is the Gateway Project, which includes regional rail upgrades, the construction of a new rail tunnel under the Hudson River and the refurbishment of an existing tunnel that carries over 800,000 passenger trips daily between New York and New Jersey. The editorial board called for its financing in “Build the Donald J. Trump Tunnel.”]	74	NA	NA	NA
2020-01-15	New York Times (Online)	Amy Klobuchar on Plans vs. Pipe Dreams	txt-opeds/2339454372.xml.txt	And how I’ve done this is by going not just where it’s comfortable, but where it’s uncomfortable. We also had the highest voter turnout in the United States of America when I have led the ticket and flipped the statehouse every single time from Republican to Democrat because it is truly a purple state. I have done that because I view these races not as a personal victory for me, but a state and a national victory. And when you look at it that way, you bring people with you. You bring other electeds with you, and you bring voters with you.	3	NA	NA	NA
2021-05-10	Los Angeles Times (Online)	Column: California is rolling in surplus cash. But legislators want to raise taxes anyway	txt-opeds/2524189439.xml.txt	And Newsom is leery of any major tax hike, especially when he’s fighting off a recall attempt and is up for reelection next year. “We’re proposing no tax increases, we’re balancing the budget,” he asserted in January. Newsom hasn’t said much about it since, but senior advisor Dee Dee Myers, who heads the governor’s Office of Business and Economic Development, recently tried to quash the notion. “The governor’s made clear he’s not going to raise taxes,” Myers told an economic summit sponsored by the Oakland Metropolitan Chamber of Commerce. “There will be no increase in income tax, no California wealth tax, not interested in raising corporate taxes or capital gains taxes.”	2	NA	NA	NA
2020-02-21	Los Angeles Times (Online)	Opinion: Michael Bloomberg is finally having his moment with readers. Is that a blessing or a curse?	txt-opeds/2359791374.xml.txt	Consider this an update to a previous piece: Last November, about a week after media mogul Michael Bloomberg entered the Democratic primary, I noted that what set apart the reader reaction to the ex-Republican and former New York mayor’s campaign kickoff was that there wasn’t much of it. Did this suggest an expedited filing of the Bloomberg candidacy under “also-rans”? Perhaps not. Since then, Bloomberg’s billions have bought the candidate’s way first into our Facebook feeds, then into our political consciousness and finally onto the Democratic debate stage. Consequently, his presence on the L.A. Times’ letters page has increased, to the point that he was the most-mentioned Democratic candidate — which certainly does not mean most favored -- by our writers.	0	NA	NA	NA
2019-12-09	The Washington Post (Online)	Trump’s anti-Semitic attacks on American Jews keep coming	txt-opeds/2322984152.xml.txt	It is hard to know where to begin, other than to point out that Trump's uber-doctrinaire approach to Israel is meant primarily for the ears of evangelical Christians who have doctrinal reasons for supporting Israel. As Yair Rosenberg explained in a column for The Post: So is Trump a philo-Semite or an anti-Semite? The answer is both. The principle that explains his seemingly contradictory outlook toward Jews is simple: Trump believes all the anti-Semitic stereotypes about Jews. But he sees those traits as admirable. To Trump, the belief that Jews are foreign interlopers who use their wealth to serve their own clannish interests is not a negative — as it is for traditional anti-Semites — but rather a positive. He wants Jews to be his attorneys and manage his money, so that he, too, can be rich. He wants them in his political corner, so that he, too, can be powerful. He wants to buy politicians, just like he thinks they do. As a man who has always stood solely for his own naked self-interest, Trump does not see the anti-Semitic conception of the self-interested Jew as a complaint, but rather a compliment.	2	NA	NA	NA
2019-11-22	The Washington Post (Online)	What history tells us about winners of the Iowa caucuses	txt-opeds/2316956778.xml.txt	Molly Roberts: Pete Buttigieg, millennials' bane Catherine Rampell: Democrats already have a popular, progressive agenda. They just need to amplify it. Robert Griffin: Who's most electable? Don't trust polls that match Democratic candidates against Trump. Megan McArdle: What Cory Booker gets about a wealth tax that Elizabeth Warren doesn't Jonathan Capehart: Are we watching the liberation of Kamala Harris?	6	NA	NA	NA
2020-04-22	Wall Street Journal (Online)	Mike Bloomberg, the $1 Billion Man; He spent a fortune, but all he got was this lousy campaign T-shirt.	txt-opeds/2393239150.xml.txt	This rhetoric looks even more whackadoodle in retrospect. Mr. Bloomberg is now $1 billion poorer, with nothing to show for it except some debate footage stored on his TiVo, and maybe a lousy Bloomberg 2020 T-shirt. (One can be yours for the low price of $15.99 on eBay.) By the way, where was the progressive outcry last month when Mr. Bloomberg said he would transfer $18 million in unspent campaign funds to the Democratic National Committee? That's 500 times the usual limit on what an individual donor can give to his national party's general account. There's no cap on the amount that a defunct candidate can wire to his party, but this typically isn't an issue, since most campaigns raise money in $2,800 increments, at most.	1	NA	NA	NA
2019-10-17	The Washington Post (Online)	Perhaps Sanders and Warren are the ones being politically expedient	txt-opeds/2306390893.xml.txt	In other words, there is both an economic and a moral case for improving overall access to higher education, specifically among students on the margin of enrolling. But there is neither an economic nor a moral argument for making college free for everyone — including rich kids who can afford tuition and who are likely to go to college no matter what because they know it's worth the money. So if there isn't an economic or a moral argument for free college for the wealthy, you know what there is? An oft-cited political one: that maybe if rich people think they're personally benefiting more from the welfare state, they'll be less resistant to its expansion.	3	NA	NA	NA
2022-05-10	Wall Street Journal (Online)	President Costanza Takes On Inflation; Biden lays out his plan on prices, but he'd do better if he did the opposite.	txt-opeds/2661668285.xml.txt	Consider energy and food. The Administration's war on oil and gas created enormous regulatory uncertainty that is stanching investment in new production despite high energy prices. Producers can't find workers. Many left the industry when prices nose-dived early in the pandemic and are reluctant to return because Democrats have promised to put drillers out of business. Then there's the left's blockade on pipelines, which is limiting natural gas production in the Northeast's rich shale deposits. Progressives blame rising gas prices on natural gas exports, but the larger culprit is increasing demand in the U.S. Hefty subsidies for wind and solar forced coal and nuclear plants to close down, but renewable power needs to be backed up by more gas.	1	NA	NA	NA
2020-12-18	Wall Street Journal (Online)	A California Plan to Chase Away the Rich, Then Keep Stalking Them; A proposed wealth tax would apply for a decade to anyone who spends 60 days in the state in a single year.	txt-opeds/2471066881.xml.txt	Each year this tax net would gather up a new crop of taxpayers for the next decade. The range of people it proposes to ensnare is staggering: every student attending college in California, anyone having a major medical procedure at a California hospital and needing an extended in-state recovery period, and those who spend two months in California away from New York or London winters. Under California tax law, there is no distinction between a nonresident from Minnesota and a nonresident from Dubai. Assembly Bill 2088 proposes calculating the wealth tax based on current world-wide net worth each Dec. 31. For part-year and temporary residents, the tax would be proportionate based on their number of days in California. The annual tax would be on current net worth and therefore would include wealth earned, inherited or obtained through gifts or estates long before and long after leaving the state.	1	NA	NA	NA
