date	source	title	textfile	text	para_n	about_ineq_pred	about_billion_pred	about_wt_pred	about_wt_manual
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	The bedrock principle of billionaire philanthropy is the notion that the rich have a special skill for deciding how to deploy their wealth for the betterment of all. That’s a dubious proposition. It was most directly articulated by billionaire Michael Dell at the billionaires’ festival in Davos, Switzerland, in 2019. There he dismissed calls for higher taxes on the super-wealthy by asserting that he contributed to society plenty, via a family foundation. “I feel much more comfortable with our ability as a private foundation to allocate those funds,” he said, “than I do giving them to the government.” Billionaire Leon Cooper is whining again about proposals to tax the rich. He should get over it.	9	TRUE	TRUE	FALSE	FALSE
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	This is the same Michael Dell who structured his 2006 acquisition of the luxury Miramar hotel in Santa Monica to avoid nearly $315,000 in property taxes. It’s proper to note that Dell’s multibillion-dollar fortune is based on mail and online orders of computers — in other words, on infrastructure created and funded by the government he disdains. Foundations like Dell’s, Musk’s and the Gates’ do good work, but so do government programs devoted to feeding the poor, educating children at all income levels, and eradicating disease. As Pearl asks, why should those efforts be entrusted to a private family, rather than to the community at large via its elected officials?	10	TRUE	TRUE	FALSE	FALSE
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	America’s wealthiest have the money to spend on their good works in part because the American tax system promotes the creation of immense fortunes and allows them to be passed down through generations. This is a system that would have appalled Founding Fathers such as Thomas Jefferson, who objected to such concentration of wealth. It’s enabled in part by our capital gains tax system. As I reported recently, the system is stacked in favor of the rich. That’s because they don’t have to pay taxes on their asset-based wealth until they sell the asset — and if they hold on to their stocks and bonds through their lifetimes, the embedded tax liability is extinguished completely for their heirs.	11	TRUE	TRUE	TRUE	FALSE
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	That’s the best argument for the wealth tax advocated by Sen. Elizabeth Warren (D-Mass.), among others — it captures some of the taxable value of accumulated wealth during the holder’s lifetime — and also for eliminating the step-up in cost basis of assets that eliminates all tax liability when they’re passed to the next generation. Many billionaires, however, take proposals to place collars on their wealth as personal insults. Leon Cooperman, a hedge fund billionaire, erupted in profane fury at Warren’s proposal in 2019. Cooperman, whose relocation from New Jersey to Florida took him from a high-tax state to one without income taxes, complained that Warren was trampling on the American dream of raising oneself by one’s bootstraps.	12	TRUE	TRUE	TRUE	TRUE
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	Multimillionaires and billionaires love to describe themselves as “self-made,” but the truth is that every fortune is the product of other people’s labor — the low-wage workers overseaswho assemble Michael Dell’s computers, or the taxpayers who fund the roads, bridges and airports that help keep their businesses profitable. The more that extreme wealth is concentrated in the hands of a small number of families, the less is society able, through its elected government, to support the services and infrastructure that made them rich. This isn’t a sustainable trend. The wealthy enjoy taking credit for fighting poverty and disease, but a lot of those social ills arose because their own accumulation of wealth left the rest of us unable to carry on the fight ourselves.	13	TRUE	TRUE	FALSE	FALSE
2021-04-26	Los Angeles Times (Online)	Column: Elon Musk is giving $150 million to charity. What a cheapskate	txt-opeds/2518536556.xml.txt	America’s safety net, whittled down for half a century, would be revived under Biden’s plan. The drought isn’t going away, and it will drastically alter California and the West. Who needs bitcoin? Not you. America’s safety net, whittled down for half a century, would be revived under Biden’s plan. The drought isn’t going away, and it will drastically alter California and the West. Who needs bitcoin? Not you.	14	TRUE	TRUE	TRUE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	Democrats have arrived at a moment of great opportunity, but also of great peril. Their horizon is bright. Democrats just took control of the House after an election in which they won the national popular vote, which brought a wave of fresh young talent to Washington They confront a Republican president who has a job-approval rating that has never topped 50%, one they faced down in a government shutdown last month, and who awaits a special counsel report that could be anything from distracting to disastrous. President Trump's standing among independent voters, in particular, suggests the political center is wide open for Democrats.	0	TRUE	FALSE	TRUE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	Yet Democrats also could blow the opportunity, with a combination of policy extremism and internal stridency. Democrats face this question: Could they manage to scare off that center just as it has become so available? This week Democrats have to decide whether to risk being part of another government shutdown , with no certainty that the blame for this one will rest as easily with the president as did last month's. More broadly, the party increasingly is identified with policy proposals that are easy for Republicans to caricature as left-wing extremism. It is a fair bet that a majority of congressional Democrats don't support either a 70% top tax rate or an across-the-board on the richest Americans. But the former, advanced by freshman Rep. Alexandria Ocasio-Cortez, and the latter, advanced by	1	FALSE	FALSE	FALSE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	Sen. Elizabeth Warren in her presidential campaign , have become the two most prominent Democratic tax proposals of 2019. Similarly, the party's most prominent climate-change plan isn't simply rejoining the Paris climate-change accords that President Trump has disavowed, but the highly ambitious Green New Deal legislation To actually read the newly released Green New Deal is to be struck by both its audacious goals—meet 100% of America's power needs through renewable and ""zero-emission"" energy sources within a decade, upgrade ""all existing buildings"" to make them more energy efficient, overhaul the transportation system—but also by the fact that the plan is mostly aspirational, more a statement of noble goals than a prescription of how to pay for them.	2	FALSE	FALSE	TRUE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	More in Politics Trump, O'Rourke Set for El Paso Rallies As Democratic Field Grows, 2020 Race Sharpens in Tone Blue States Set to Test Trump Official on Medicaid, ACA Still, the plan's demands that the public receive ""appropriate ownership stakes and returns on investment"" in green projects and its calls for ""directing investments to spur economic development"" suggest the energized progressive wing of the Democratic Party is beginning to push for a considerable expansion in government spending and economic activism. Meanwhile, the agony being experienced by the Virginia branch of the Democratic Party isn't only a problem for national Democrats, coming as it does in an increasingly important swing state, but also a sign that the party is beginning to experience the consequences of a zero-tolerance attitude on perceived misbehavior. National Democrats of every stripe rushed to demand the resignation of Gov. Ralph Northam because of a racially offensive picture on his college yearbook page and his admission of once darkening his face with shoe polish to mimic Michael Jackson, only to discover that the state's Democratic lieutenant governor is being accused of sexual assault	3	FALSE	FALSE	FALSE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	and its Democratic attorney general has acknowledged a blackface incident of his own Democrats now are stuck with either living with a prominent governor they have condemned or, potentially, seeing the entire leadership of the state turned over to Republicans. They also are left to ponder whether they have developed a tendency to rush to judgment too quickly. Adding to the drama, the party is on the verge of a nasty internal fight over comments of two freshman lawmakers —Rep. Ilhan Omar of Minnesota and Rep. Rashida Tlaib of Michigan—criticizing Israel and supporting the movement to boycott and sanction the Jewish state for its treatment of Palestinians. In a joint statement Monday, House Democratic leaders declared that ""anti-Semitism must be called out, confronted and condemned."" Rep. Omar later apologized for her comments.	4	FALSE	FALSE	TRUE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	On one level, these are all signs of what happens to a party as it is growing and elevating new leaders. Ask the Republican party about the Tea Party insurrection of 2010. The risk, though, is that centrist voters will think they see that an angry left wing taking charge. Democrats could appear to be succumbing to the national mood of anger, when the better image might be of hope. An alternative approach was suggested Sunday by Sen. Amy Klobuchar of Minnesota as she announced her presidential candidacy. She portrayed herself as the optimistic granddaughter of an iron-range miner. Then she laid out a more moderate approach: promising immediate climate-change action without mentioning the Green New Deal, though she generally embraces it; ending tax breaks for the wealthy without endorsing a 70% tax rate; pledging universal health care without promising a government-run system.	5	TRUE	FALSE	TRUE	FALSE
2019-02-11	Wall Street Journal (Online)	Democrats Face Great Opportunity—and High Peril; Party risks that perceptions of extremism or stridency could alienate the center	txt-opeds/2178174135.xml.txt	It's a play for the geographical and political center—where the 2020 presidential race figures to be decided, and where an independent candidacy by former Starbucks CEO Howard Schultz threatens to steal Democratic votes.	6	FALSE	FALSE	FALSE	FALSE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	Nineteen uberwealthy Americans posted an open letter Monday calling on ""all candidates for President"" to support a ""moderate"" wealth tax. Signatories include the investor George Soros, Berkshire Hathaway scion Molly Munger, Mickey Mouse heiress Abigail Disney, Facebook co-founder Chris Hughes, and a couple of Hyatt Hotel progeny from the Pritzker family. ""America has a moral, ethical and economic responsibility to tax our wealth more,"" they say. Revenue squeezed from the top 0.1% could fund ""smart investments,"" such as ""clean energy innovation,"" ""infrastructure modernization,"" ""student loan debt relief,"" and ""public health solutions."" A wealth tax could safeguard democracy, too, since countries with high economic inequality are more likely to ""become plutocratic.""	0	TRUE	TRUE	TRUE	TRUE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	The letter brushes by the arguments against a wealth tax, calling them ""mostly technical and often overstated."" Would courts find it unconstitutional? How would assets like Picassos be valued? Why has Europe largely abandoned this kind of taxation? Doesn't it diminish the incentive to save and invest? What's to keep a wealth tax from expanding, like the income tax did, to cover more and more Americans? Instead of seriously grappling with these objections, the letter tries to sweep readers along in sheer patriotic fervor. The rich ""should be proud to pay a bit more,"" the authors say. ""Taking on this tax is the least we can do to strengthen the country we love.""	1	TRUE	TRUE	TRUE	TRUE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	Well, what's stopping them? If billionaires see themselves as a threat to ""the stability and integrity of our republic,"" they could cease being billionaires any day. If retiring student debt is vital, they could put out a call to graduates and start paying off loans. If the climate is a priority, they could fund a green Manhattan Project. Maybe they're intent on routing their largesse through the government, since it already does such a bang-up job of setting priorities and spending prudently. Again, though, why wait for legislation? They could start contributing more today. First, they could pledge to forgo all tax write-offs, including on charitable donations and foundations. As a side benefit, this would save them money on accountants.	2	TRUE	TRUE	TRUE	FALSE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	Second, they could put their money where their convictions are by writing a big annual check—3% of assets each year, going by Elizabeth Warren's wealth tax—to local, state or federal government. The Treasury accepts "" Gifts to the United States "" at P.O. Box 1328, Parkersburg, W.Va. Donations usually go to the general budget, but state policies differ, and maybe an exception could be made to let benevolent billionaires specify an earmark in the ""memo"" line. A few ideas: • California's bullet train is stalled, which hurts everybody who will need to get to Fresno in a hurry sometime after 2025. The Trump Administration is trying to claw back $2.5 billion in federal funds, and these 19 generous donors could easily fill that gap.	3	TRUE	TRUE	FALSE	TRUE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	• Or what about the Northeast's vaunted Gateway Program? That's surely ""infrastructure modernization,"" as anyone who's sniffed Penn Station can attest. The funding is in limbo, and billionaires could rescue the project. Heck, build a new Penn Station and put a Hyatt on top. • The New York City Housing Authority could use a bailout. In a recent Nycha upgrade, switching public-housing lights and fixtures to efficient LEDs cost $1,973 per apartment . Since Nycha has 170,000 units, doing the whole works at that rate would cost a mere $330 million. • Public pensions are underwater everywhere, but Illinois's are swimming the Marianas Trench. As of February the state pension debt was $134 billion. Perhaps the Pritzker clan could pitch in, especially since one of their own sits in the Illinois Governor's mansion.	4	TRUE	TRUE	FALSE	FALSE
2019-06-26	Wall Street Journal (Online)	An Open Letter to Patriotic Billionaires; Raise our taxes, they plead. So why not start writing checks today?	txt-opeds/2247134302.xml.txt	This list is hardly comprehensive. The billionaires could use their imaginations, or hire people to do that. The point is that if they think government will perform more good with more funds, they should put up the cash now, without waiting for Congress to make them. If a wealth tax is patriotic, a self-imposed one would be doubly so. ""It is not in our interest to advocate for this tax,"" the letter says, ""if our interests are quite narrowly understood. But the wealth tax is in our interest as Americans."" In that case, billionaire, tax thyself.	5	TRUE	TRUE	TRUE	TRUE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	This interview was conducted by the editorial board of The New York Times, which will announce its Democratic primary endorsement on Jan. 19. Is Deval Patrick simply too far behind the pack? The former Massachusetts governor, who joined the Democratic primary field only in mid-November, swatted back any such worry as he made the case for his candidacy before the Times editorial board [Related: What Is an Editorial Board?] on Dec. 12. Mr. Patrick argued that the path to the nomination was still wide open, especially for a contender with his particular experience in business and government. Time will tell. Mr. Patrick, only the country’s second black elected governor, spoke about race in America today, trying to reduce the cost of public education and what the nation can learn from “PatrickCare.” Less fleshed out were his foreign policy views, and he struggled to address some of the more contentious episodes of his governorship.	0	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	Here is a transcript, with [annotations in bracketed italics], of the 80-minute discussion, which was filmed for a special episode of “The Weekly,” The Times’s TV show on FX and Hulu. The transcript is unedited. [Related: Learn more about “The Choice”, or meet the editorial board members] Kathleen Kingsbury: Many of us know quite a bit about you, so we’re just going to jump into questions if that’s O.K. [Ms. Kingsbury served as a deputy managing editor and deputy editorial page editor of The Boston Globe covering Deval Patrick’s gubernatorial administration in Massachusetts. Other members of the board have also covered Mr. Patrick as reporters and editors at The Globe.] Michelle is going to kick us off.	1	FALSE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	Michelle Cottle: Starting out, we want to go basic because at this point, pretty much everyone at this table is polling about the same in this race. We’re down at zero. [Mr. Patrick entered the race late, on Nov. 14. He has consistently polled at around 0 percent, according to FiveThirtyEight.] So what is that made you look at the field and go, “I really need to jump in”? DP: I was looking more at the country than at the field. I thought, I have felt for some while, deep gratitude for my own American journey, coming from poverty to … I’ve had the range of life and leadership experiences that I’ve had, and I have been concerned about the accessibility of that dream for fewer and fewer people in more and more places. And I think it was true, you know, when I first left the South Side of Chicago at 14 in 1970, and I think it is a deeper concern and ought to be for all of us, because I think the American dream is defining and worth fighting for. [Mr. Patrick was raised by a single mother on the South Side of Chicago and left when he got a scholarship to Milton Academy, a prep school in Milton, Mass.]	2	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	And that’s the reason that I looked hard at getting in a little bit more than a year ago. Some of you may know this, but we were two or three weeks from an announcement. We had a whole rollout plan and everything, and my wife was diagnosed with uterine cancer. That’s the sort of thing that just brings your feet back to earth. We paid attention to her and to that. I was just saying outside that when we celebrated 35 years of marriage in May, she was cancer free. [In late 2018, Mr. Patrick announced that he would not enter the presidential race and disclosed that his wife had been diagnosed with Stage 1 uterine cancer. He said she had undergone surgery and had a good prognosis.] She’s doing great, she’s fired up. I continued to watch the field as it was evolving, and I have a lot of friends in the field and I’ve been talking to them throughout their campaigns. But it’s still true, and I say it as humbly as a candidate can, there isn’t anyone with the range of life and leadership experiences that I have had in the field with the problem solving experiences I have had in government, in the private sector, here in the United States and overseas.	3	TRUE	TRUE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	I think I’ve learned from that. That to get change that lasts, you have to be willing to bring other people in. Not to make the agenda any less ambitious, but to get solutions that are the success points and bragging points for a whole lot of people. You have to make space for people, including folks who may not agree with you. This is a moment where we can’t miss, beyond replacing the incumbent president, the willingness of people to invest in their own aspirations in our government, I think is right on the edge. MC: Now, you talked to President Obama back —— [Mr. Patrick and Barack Obama have long had a close relationship. Mr. Patrick consulted Mr. Obama the day before he jumped into the 2020 race but said the substance of their conversation was confidential.]	4	TRUE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	DP: I did. MC: Did he say anything that tipped you over, convinced you this needed to happen? DP: That’s a nice try. No, I’m not going to talk about the substance or too much of the substance of our conversations because that’s why we get to keep having these conversations. I will say this, though. I talked to him a lot before I was ready to go the last time, and really just a little when I had made a decision to get in, so close to the time I was ready to announce. He was very balanced and he talks to everybody. He talks to all of the candidates, you probably know. [President Obama has not endorsed a Democrat in the primary race, staying notably mum on his former vice president, Joe Biden. He has said that Democrats should not focus so much on the “tactical disagreements” among the candidates, and should “chill out about the candidates, but gin up about the prospect of rallying behind” the nominee.]	5	FALSE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	Jesse Wegman: So what do you think you’re missing from the current group of candidates? DP: Well, some of what I said, I think that we are a very divided country. We were divided, in my opinion, before President Trump was elected. I think the one truth he spoke in 2016 is that conventional or establishment politics wasn’t working very well for most people. I think that’s the same truth that Senator Sanders spoke. I think it’s the same truth that Barack Obama spoke a decade and a half before. And I think it is still true. So to the extent that we — and I very much believe we need to ask people to re-engage in their own civic and political future — that we in a democracy get the government we deserve. And we didn’t have to actually deliver on the stuff we’re talking about. A lot of the policy choices, particularly in reforms that other candidates have talked about, we’ve done in Massachusetts. So I think it was some — a little of the sense of practical experience that I felt was missing and still do.	6	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: Why do you think President Obama was unable to heal those divisions if he was talking about it when he was running? DP: Well, I think there are a lot of reasons. I think frankly he healed more division than we give him credit for. Do you remember … correct me on this, I think I’m right in remembering, that Leader McConnell made his comment about the No. 1 objective being making Obama a one-term president before the inauguration. [In an interview with National Journal in October 2010, the Senate majority leader, Mitch McConnell, said: “The single most important thing we want to achieve is for President Obama to be a one-term president.”] I think I’m right about that.	7	FALSE	TRUE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	JW: I think that’s right. DP: Now remember what was happening then, right? We were in the midst of a financial crisis. The bottom was falling out of the global economy. And that’s [Mr. McConnell’s] answer at a time of national crisis. And it made me think it might be that the other side appreciated the significance of this moment better than we did. Because the moment we were celebrating, a lot of folks were celebrating, was that United States had elected its first African-American president. I think what Leader McConnell recognized is that we had just elected a bridge builder, and that for them to drive their agenda, they needed to make sure that bridge was burned as early as possible.	8	TRUE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	MC: Now, I’ve heard you a couple of times sort the primary field into two categories: One, those who are too divisive, and two, those who aren’t providing enough inspiration, or at one point I think you said were providing nostalgia. [In defending his late entry to the race, Mr. Patrick said the rest of the field was either too focused on nostalgia or big ideas and “neither of those, it seems to me, seizes the moment to pull the nation together.”] So unpack that a little bit for me. To Jesse’s point with the lack of inspiration, do you think they’re not presenting enough big ideas? Or is this more a style, a question of passionate tone?	9	FALSE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	DP: Well, you know, I’m really not interested in being appended on the other candidates. I can talk about my campaign. MC: It’s why you got in, to some degree. DP: It’s not all of why I got in. I was thinking about getting in before the others got in. So don’t forget what I said earlier. And I still think frankly the path I thought was there, when we resolved in November to go ahead, is wider than I thought it was. We’ve had candidates spend a lot of time and a lot of money in the early states, and it’s not settled. And the polls tell part of the picture, but they don’t really tell yet. To me, they say more about name recognition. I got work to do in that respect. There’s no doubt about it. But a sense that we are engaged and energized when you’re out on the ground, not yet.	10	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: Do you mind if I … Can we turn to your vision, if you don’t mind? KK: We’ve had the advantage of seeing most of the other candidates on a debate stage at this point. Can we just run through what seemed to be the biggest talking points in the campaign? DP: You’re going to ask me to raise my hand? KK: No, but could you give us the one- to two-sentence answer for what seemed to be the issues that are getting traction? Do you support “Medicare for all”? DP: Medicare for all is a slogan we’ve been using for a whole bunch of different things. What I support is a public option. Whether that public option is Medicare or not, I’m totally open to that. But the point is to get health care to everybody that is affordable. I don’t support eliminating the private insurance industry, and it’s not because I have any particular fondness for the private insurance industry. [Mr. Patrick served on the board of American Well Corporation, a telemedicine company, as well as the pharmaceutical firm Global Blood Therapeutics. Read The Wall Street Journal’s examination of his ties to the health care industry here.] It’s just I think you get a creative tension in having private insurance having to figure out how to compete with a lower-cost alternative that is publicly paid for, and you get some innovation on the Medicare side, where CMS is going to have to think about how to make its offerings, its quality, comparable and as broad as the private insurance industry. And that’s a good thing.	11	FALSE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	We as citizens, I think, are hungry for innovation in public policy in the same way we see it in the private sector. But if you want successful innovation, the environment has to tolerate failure. But politics punishes failure. So we get less innovation than we’d like. On health care, I know you said one or two sentences, but just can I say a word more? KK: It’s okay. Please. I’ve got a long list. DP: I got time. I got time. So in Massachusetts, we had a broad coalition of policymakers, providers, patient advocates, interfaith leaders, all kinds of folks who came together to invent health care reform and then stuck together because we kept learning things. Governor Romney signed the bill. It took effect the day I took office. We should call it PatrickCare, by the way, not RomneyCare. And we got to 98.5 percent insured in short order. [RomneyCare is the name given to Gov. Mitt Romney’s health care reform laws passed in Massachusetts in 2006. It was used as a model for the Affordable Care Act, and it is believed that about 97.2 percent of people in the state are insured because of the law. Mr. Patrick oversaw its implementation and signed legislation that aimed to keep its costs in check.]	12	TRUE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	But I signed, I don’t know, three, four, maybe five major health care reform bills after the first one. Why? Because we kept learning things and we kept trying to improve on the strength of what we learned. And that’s what it’s going to have to be like at the federal. [Mr. Patrick signed major health care reform bills that capped annual growth in health care costs to the state’s gross domestic product and imposed surcharges on insurers and providers to fund the costs of reform. He also expanded mandatory coverage of addiction treatment and signed a bill limiting protests near abortion clinics.]	13	TRUE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: Would you push for a wealth tax? [Senator Sanders, Senator Warren and Mr. Steyer have been vocal proponents of a wealth tax. Mayor Buttigieg said he is open to the idea; Senator Klobuchar calls it unrealistic.] DP: Well, my answer is that’s not the answer from my perspective, mostly because I don’t think wealth is the issue. [In late December, Mr. Patrick said he opposes a wealth tax because it has been tried in other places and proved unsuccessful.] It’s greed. I do think we need massive simplification of the individual or the personal income tax system. We ought to treat all income as income. We have to just make it a lot simpler. On the corporate side, even the business communities didn’t want the rates to go that low. So I think those rates probably need to go up by as much as four or five points.	14	TRUE	TRUE	TRUE	TRUE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	But the work isn’t finished unless you eliminate the loopholes, because most of those were in place around arguments that the rate before then was too high. So that work is unfinished. What is attractive to me about thinking about the frame of a wealth tax, is to think about it as a one-time assessment against things like bringing the deficit down, eliminating student debt. As a practical matter on an ongoing basis, I’m not quite sure it works. But you know what? You have to acknowledge the frustration and resentment that a lot of people feel about where we are and how we got here. And that’s to my point about greed.	15	TRUE	FALSE	TRUE	TRUE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	When I was growing up on the South Side of Chicago on welfare, nobody gave us the message we were to resent rich people. It was about, “Here’s the stuff you have to do to get to be that.” The things you had to do and the rules you had to abide by to be that have all been compromised in my time. There’s a whole lot we can do around that. And that’s what our opportunity agenda is about. You’ll hear more about that. It’s about investing in education, in innovation, which is a strategy, a movement, a representation of how the economy, the knowledge based economy is becoming and how we can own it as a nation instead of being afraid of it, and infrastructure, which is the unglamorous work that government does that enables all the rest.	16	TRUE	TRUE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: How do you feel about free college tuition? DP: I think that public colleges and universities should be much, much more affordable. By the way, from my experience in Massachusetts, that has to do with the public coming out of public college and university. We tried to get to a 50/50 contribution in exchange for freezes. We didn’t get much further than that, and I think it slipped back in the years since. But one of the things I’m interested in is this notion of national service, what General McChrystal has been working on and has proposed, and that I’ve co-chaired with him for a whole lot of other reasons. [Along with Gen. Stanley McChrystal and four others, Mr. Patrick is a co-chair of the campaign Serve America Together, which calls for federal legislation creating a universal national service program. ] But alongside that, I love the idea of having a year or two of tuition relief in exchange for your time contributing to the common good.	17	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: If you were a member of the House of Representatives, would you vote for impeachment this week? [The House of Representatives voted on Mr. Trump’s impeachment on Dec. 18, two days after Mr. Patrick’s interview with the board.] DP: Of course. Have you seen the record? KK: I have. [The Times editorial board called on the House to impeach Mr. Trump in a Dec. 14 editorial, “Impeach.”] Do you support the Green New Deal? DP: Well, there’s another slogan that captures a lot of things. I can tell you in Massachusetts, we joined the Regional Greenhouse Gas Initiative. [The Regional Greenhouse Gas Initiative began in 2009 and is a cap-and-trade system applying to carbon dioxide emissions from power plans generating 25 megawatts of electricity and more. It includes nine states in the Northeast and Mid-Atlantic regions.]	18	FALSE	FALSE	TRUE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	KK: RGGI [pronounced “Reggie”]. DP: We use those, which is, you probably know, regional cap and trade system. We use those proceeds to invest in energy efficiency. We’re number one in energy efficiency. We closed the last two coal power plants. We created a statewide and then with regional variations, a resilience and recovery plan invested behind that. And we stimulated a clean tech sector with an emphasis on solar, but alongside wind and efficiency, which was one of the sectors whose jobs helped lift us out of recession. Sorry, again? KK: You could never really build the wind industry in Massachusetts in the —— [Developers have been interested in harnessing the wind off Massachusetts’s coast for years, but many projects have stalled, in part because of concerns about impacts on the fishing industry and opposition from the Kennedy and Koch families.]	19	FALSE	FALSE	FALSE	FALSE
2020-01-16	New York Times (Online)	Deval Patrick Says the Race Is Just Getting Started	txt-opeds/2339459723.xml.txt	DP: No, it’s happened. We couldn’t get one in —— KK: The water. DP: Right, on Cape Cod. The funny thing about wind in Massachusetts is that all the folks down on the Cape think wind turbines in the Berkshires is a great idea. And in the Berkshires, they think it’s a great idea back down the Cape. We did build the, the first of all, the national wind blade testing facility in Charlestown. We built the port infrastructure in New Bedford to service the offshore wind industry. And that’s why the two projects south of the Vineyard now are being approved, because there’s a mechanism behind that to support the construction. [A wind project near Martha’s Vineyard will include up to 100 turbines, 15 miles south of the island.]	20	FALSE	FALSE	FALSE	FALSE
