date	source	title	textfile	text	para_n	wealth_tax	billionaire	ineq
2019-11-19	Los Angeles Times (Online)	Column: The future for local news looks bleak	txt-opeds/2413693401.xml.txt	As traditional revenues continue to decline and at an ever faster pace those companies find themselves in a vise. Making the transition to digital news requires resources that may be harder to come by. Meanwhile, Doctor says, they're trying to buy time through shrinkage even as their ultimate destination remains unclear. ""After two more years of this,"" Doctor asks, ""what kind of products are going to be left in local communities that readers feel are worth a digital subscription? What's your strategy after all the cost-cutting?""	10	0	0	0
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Statements by billionaires explaining why they already pay plenty in taxes and shouldn't have to pay any more have become so much a part of the political landscape that they deserve a ""Jeopardy!"" category all to themselves. A new op-ed on this theme, penned for the Tuesday Wall Street Journal by Home Depot co-founder Bernard Marcus and New York supermarket magnate John Catsimatidis, sets a standard for the genre that other tycoons will shoot for in vain. Let's take a look. In their very first sentence, the authors declare, ""The two of us are quite rich"" -- thereby instantly establishing their piece as the Platonic ideal of Wall Street Journal op-eds.	0	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	The rest of the piece, which is headlined ""Making Money is a Patriotic Act,"" is notable for the self-refutation embodied in the rest of that opening paragraph. Its second sentence reads, ""We have earned more money than we could have imagined and more than we can spend on ourselves, our children and grandchildren."" Then comes sentence 4: ""But we have nothing to apologize for, and we don't think the government should have more of our profits."" In other words, they have more money than they can spend, but they don't want to give it up on any but their own terms.	1	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Who should have more of their profits, then? The answer is a common one in essays like this: They'll decide for themselves. ""We know we can spend our dollars more wisely, and in ways that benefit our communities and our country, than politicians can,"" they write. (My mother would paraphrase their theme as ""I like me, who do you like?"") This is the crux of the billionaire's anti-tax screed the world over, so it's worth examining in detail. The Marcus-Catsimatidis essay is structured as a counterpunch to the ""patriotic millionaire"" movement, through which some members of the 0.1% have cited America's ""moral, ethical and economic responsibility to tax our wealth more.""	2	1	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	In a June 24 open letter to ""2020 Presidential Candidates,"" 19 billionaires declared that a wealth tax, say like the one advocated by Democratic candidate Elizabeth Warren, would be ""a key to both addressing our climate crisis, and a more competitive, stronger economy that would better serve millions of Americans.... It is not in our interest to advocate for this tax, if our interests are quite narrowly understood. But the wealth tax is in our interest as Americans."" Among the signers are George Soros, Facebook co-founder Chris Hughes, venture financier Nick Hanauer, and heiress Abigail Disney. Los Angeles billionaire Eli Broad endorsed the movement with an op-ed of his own the day after the letter appeared.	3	1	2	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Marcus and Catsimatidis argue against higher taxes by asserting that ""the evidence is clear that higher tax rates would hurt the global competitiveness of the American economy, and thus hurt all Americans. One of us lives in Florida, where there is no state income tax; the other in New York City, with the highest income taxes in the country. The Empire State is struggling compared with other states; the Sunshine State is booming."" This is a masterpiece of cherry-picking. Yes, since the last recession Florida's economy has grown faster than New York's. But that's hardly the whole story. The most highly taxed state in the nation is California, which also is the fastest-growing state. The poster child for state tax-cutting is Kansas, which has become an economic black hole.	4	0	2	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Incidentally, Catsimatidis identifies himself as ""honorary chairman of the Committee to Unleash Prosperity,"" which turns out to be an anti-tax group co-founded in 2015 by economist Art Laffer and Steve Moore, who promoted the Kansas model and have been pushing half-baked and unsuccessful economic policies for years. The authors make their case in part by citing their philanthropic endeavors. They say they have ""given more than $2 billion to charitycauses ranging from the American Cancer Society to the Salvation Army, from museums and operas to veterans programs, homeless assistance and private schools in inner cities for at-risk kids."" (They don't mention that, based on their presumed tax brackets, about a third of those donations are subsidized by other taxpayers, since they're tax-deductible.)	5	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	What gets slighted in that list are items like roads and bridges, government services such as police and fire protection, public schools and teachers. In short, infrastructure and services that government funds from tax revenue. Can the charitable efforts at homeless assistance and private schooling in inner cities that Catsimatidis and Marcus crow over fill the funding gap for public programs? Plainly not. The authors also boast about ""our enterprises...helping cure terrible and painful diseases from cancer to multiple sclerosis."" For perspective, consider that the single biggest funding agency of biomedical research in the world is the National Institutes of Health. The budget for the NIH, however, has consistently come under attack by the Trump administration, which this year proposed to cut it by $5 billion, or 13%. The White House said the cuts reflected ""priorities,"" implying that they were made necessary by budgetary stringency -- fostered, in part, by the massive tax cuts enacted to benefit Catsimatidis and Marcus and their ""enterprises.""	6	0	2	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Could Marcus and Catsimatidis make up the NIH's budgetary gap out of their own wisely apportioned resources? Forbes pegs Marcus' net worth at $5.6 billion. and Catsimatidis' at a measly $3.1 billion. So they could step in if they chose to spend almost all their money on this one effort, but that would leave nothing for museums, operas, etc. They say that ""when we look at the way government spends its money, we are frustrated by the waste and the ineffectiveness of so many of its programs, however well-intentioned."" This is the all-purpose dodge trotted out by every anti-tax warrior in existence, from the loftiest billionaire to the lowliest militiaman. It's not as though private corporations are immune to waste and ineffectiveness, unless one considers the $5.2-billion quarterly loss recently reported by Uber to represent a triumph of the efficient allocation of capital.	7	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Then there's the irony that the essay by Marcus and Catsimatidis is transmitted to millions of readers via the internet, the product of a government program, or that the goods sold by Home Depot and Catsimatidis' Gristedes supermarkets reached their shelves via the (federally funded) interstate highway system. Marcus and Catsimatidis bolster their claim to perfect knowledge about how to spend their money by referring to their businesses, which they call ""our legacies."" They grouse that ""every additional dollar the government takes from us is a dollar less for this critical process of expanding America's wealth and job-creating businesses.""	8	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	That brings us to Home Depot, the legacy of Bernard Marcus, who co-founded the company and from which he retired as chairman in 2002. Home Depot was a beneficiary of the Republican tax cut of December 2017, which was supposed to bring prosperity to all Americans. The company followed the tax cut with one of the biggest stock buybacks in corporate America, a $15-billion handout to shareholders. Employees, not so much. The company said the tax cut allowed it to pay bonuses of up to $1,000 to its workforce, but these turned out to be largely chimerical. Only workers with 20 years of service at the company would get the full $1,000, which would work out to about 48 cents an hour for full-time work. Others would receive as little as $200. And it's proper to note that one-time bonuses are no substitute for raises, which keep on giving.	9	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	None of this is to say that Marcus and Catsimatidis aren't charitable folks. Marcus, for example, has said he plans to give away most of his fortune. That doesn't mean their claim that they already pay a fair share in taxes and shouldn't have to pay more isn't greedy and arrogant. Their fortunes weren't built by themselves alone, but developed from infrastructure and services that were funded by taxes; without their huge workforces, moreover, they would have nothing. As for their assertion that they already pay their ""fair share,"" why should anyone trust them to be the judge? Their words remind me of my favorite economist's line, penned by the conservative Herbert Stein, also in a Wall Street Journal op-ed (in 1996), in a piece discussing the justice of the progressive income tax.	10	0	1	1
2019-08-15	Los Angeles Times (Online)	Column: Two billionaires explain why they shouldn't pay more taxes, unlike you poor saps	txt-opeds/2413371914.xml.txt	Stein offered ""one law derived from 60 years of observation...: ""Whatever is the existing degree of progression, people who pay the top rate will think it is too much.""	11	0	0	1
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	When boomers, mostly in legacy media, write articles about millennials, they often sound as if they're explaining petulant teenagers. Millennials are not teens; they now range in age from 22 to 40. And while many of them are struggling to carve out a place for themselves in a workforce their boomer parents have been reluctant to leave, they are also deciders, emergent masterminds and power brokers of politics and the economy. They're often the ones green-lighting your creative content, rejecting your budget or setting the political conversation based on their analytics. It's important to keep that in mind going into the presidential election year, because age and generation will define this election as much as any factor but not in predictable ways.	0	0	0	0
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	Pete Buttigieg is one of only two millennials Tulsi Gabbard being the other seeking the Democratic presidential nomination. He is winning over older voters in the predominantly white early voting states by cheerleading policies popular to them. ""We've got to act not just to shore up Social Security but to make sure everybody can retire and live in dignity,"" Buttigieg told voters in Council Bluffs, Iowa. ""Call it my 'Gray New Deal.'"" To older voters, he calls himself ""the retirement guy."" Meanwhile, Elizabeth Warren and Bernie Sanders, two of the older candidates in the race, are championing policies popular with younger voters, including student debt cancellation, Medicare for all, the ultra-wealth tax and a Green New Deal. Knowing members of both generations well, and caught in the middle as a Gen-Xer, I won't overgeneralize about either generation, or about their relationship to one another. But it's important that they come to an understanding if we don't want to gamble on four more years of Trumpian economics.	1	2	0	1
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	Both Warren and Sanders have shown themselves willing to denounce their fellow boomers or at least the billionaires among them. But to a millennial, their analysis sounds incomplete. Millennials are not losing sleep simply over Michael R. Bloomberg or Sheldon Adelson's billions: They are shaken by the generational inequality of opportunity and wealth, which greases their uncertainty and incomprehension of this economy. It's as though boomers, who enjoyed a traditional means of wealth accrual debt-free education, homeownership, pensions have removed the rungs of the ladder for those who come behind, all the while tut-tutting about the supposed irresponsibility and fragility of millennials.	2	0	2	1
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	Millennial voters will play a key role in this election, since if they stay home, Democrats are likely to lose. But the campaigns, despite so many of them having millennial strategists, are facing challenges keeping the loyalty of voters in the demographic group. Millennials are a complicated bunch. They include power brokers like Mark Zuckerberg, Jared Kushner and Ivanka Trump, but also a lot of people living precariously. Millennials have lower incomes, fewer assets and less cumulative wealth than Gen-Xers and boomers enjoyed at a comparable age, research shows. About 34% of millennials under 35 owned houses in 2016, whereas about half of boomers and Gen-Xers owned them at the same age. Millennials have yet to recover the resources and economic opportunity they lost during the Great Recession, and may never do so.	3	0	0	0
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	For young people, the old pillars of upward mobility have crumbled, and the economy doesn't play by known rules. Boomers owned an impressive 21% of national wealth when their average age was 35. Gen-Xers owned 8% of U.S. wealth at that median age. The millennial generation will average age 35 in 2023. So far, they own just 3% of national wealth. Some millennials have readily ascended the ranks of the financialized economy. Others experience a paralyzing disorientation, unable to find even a foothold. It's no wonder that today's form of U.S. capitalism has made many millennials cranky and left them with no patience for boomers. Millennials have been forced to weather storm after storm for which boomers are responsible: 9/11, the Great Recession, our climate disaster.	4	0	0	1
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	Yet boomers are still trying to sell them on a straightforward, rosy story of the American dream, of economic upward mobility, of race-related improvements, and of environmental progress. Meanwhile, they continue to toss them into unending student debt, worsening race relations, depressed wages, a reeling climate and all manner of backward slide. Forgive them some skepticism when boomer candidates get ticked off about politics and the economy. Sure, there are some boomers who have tried to leverage social justice ideals. They've embraced King's dream of ""colorblindness,"" denounced the myth of meritocracy, stood up for environmental issues. But they've failed to make enough progress based on those ideals, and as a result millennials are losing ground and advancing their footing at a tender juncture in their own lives, and in the life cycle of this country. Their complaint isn't just about the aging folk writing those annoying trend articles in legacy media. They are terrified watching the economy and political system being upended in real time.	5	0	0	1
2019-12-08	Los Angeles Times (Online)	Opinion: Failing to address millennial concerns could cost Democrats the election	txt-opeds/2413949285.xml.txt	The question for millennials now is this: Which office seekers are genuinely appalled at the old world politics and dated economic assumptions that put America in this mess in the first place? And what kind of realistic plans do they have for changing things? Any Democratic candidate hoping to turn out millennial voters had better have some answers. Rich Benjamin, a Puffin Foundation Economic Hardship Reporting Project fellow, is a contributing writer to Opinion. @IamRichBenjamin	6	0	0	0
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	For most Americans, 2020 has been one long, terrifying nightmare — with a raging pandemic that’s claimed more than 315,000 lives, a devastating economic crisis, and a national reckoning on racial injustice. But it certainly hasn’t been equally disastrous for everyone. If you thought the wealth gap between Ebenezer Scrooge and Bob Cratchit was vast in “A Christmas Carol,” the difference between the haves and have-nots in 2020 would be enough to make Charles Dickens’ head spin. What would Dickens write about today’s America, where the total wealth gains of America’s 650 billionaires have surpassed $1 trillion since March? Where Jeff Bezos has seen his fortune increase by $72 billion during the pandemic, while Amazon faces intense criticism for failing to keep its workers safe even as thousands of them fall ill? Where billionaires have reportedly given less than a tenth of 1% of their wealth to COVID-19 pandemic relief?	0	0	1	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	Shamefully, as billionaires’ wealth continues to skyrocket, so have the number of Americans in unemployment lines, food banks and homeless shelters. This holiday season alone, tens of millions of people —  1 in 6 Americans (disproportionately from communities of color) — don’t have enough to eat. As the pandemic hands windfall profits to the billionaire class, our nation’s charities, particularly those serving the disadvantaged, are running out of money. Without major investments, as many as 40% of nonprofits could close over the next year just as they’re needed to help rebuild communities most damaged by the pandemic and economic crises.	1	0	1	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	Racing to fill this gap, a group of 57 ultra-high-net-worth individuals (defined as those worth at least $30 million or the top 0.1%) and some of America’s most respected foundations and I launched the Crisis Charitable Commitment. The idea is to set standards for the minimum level of annual giving from America’s wealthiest individuals and foundations so that more money can flow to organizations that can put those funds to work right away. Those who meet the benchmark would set a powerful example for what philanthropy should be doing in this time of national crisis. The math is relatively simple. The wealthiest 0.1% have an estimated tax base of around $11 trillion, but give away only around 1% annually to charity. An additional $1 trillion is parked in private foundations (where only 5% annually has to go to charities) and donor-advised funds — for which wealthy contributors can enjoy tax benefits from both of as much as 74% (and even more in high-income-tax states like California).	2	0	1	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	The Crisis Charitable Commitment’s benchmarks aim to effectively double the average annual amount of charitable giving from these philanthropic sources. The formula, like wealth tax proposals at the federal and state levels, is based on asset brackets, with higher percentages in higher brackets. For example, an individual with $500 million in assets should give a minimum of $13.25 million annually (donation levels rise significantly higher up the wealth ladder). A foundation with a $1-billion endowment should give $98 million — which is far more than the $50 million or the 5% of net asset value that foundations are required by law to spend annually.	3	2	2	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	Based on the Crisis Charitable Commitment formula, Jeff Bezos, who has a net worth of $187 billion, should be giving $9.1 billion this year. Elon Musk, worth $167 billion, should be giving $8.1 billion. Mark Zuckerberg, worth $105 billion, should be giving $5 billion. Collectively, applying the CCC formula, these three would donate more than $22 billion in 2020. This would be a small share of their wealth, given that combined they’ve made an astronomical $267 billion during the pandemic. But it would undoubtedly make a huge difference to struggling charities. Just ask the 500 beneficiaries of the extraordinary $5.8 billion in contributions made by MacKenzie Scott this year — $4.1 billion of which went to 384 organizations over the last four months. Scott is the rare billionaire who accelerated her giving during the pandemic.	4	0	2	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	It took visits on Christmas Eve from spirits of Christmas Past, Present and Future for Scrooge to face up to his moral responsibilities. But in 2020, not even the worst pandemic since 1918, the worst economic collapse since the Great Depression, or a country gripped with racial injustice and political discontent reminiscent of 1968 have yet compelled the nation’s billionaires to recognize their privilege and responsibility. It’s going to take public pressure from the American people. The billionaires who have benefited most during the pandemic should be following Scott’s example. Meeting the reasonable benchmarks set forth in the Crisis Charitable Commitment would be one step toward changing philanthropic norms and getting more aid to Americans in need right now.	5	0	1	1
2020-12-24	Los Angeles Times (Online)	Op-Ed: The wealthiest Americans are putting Scrooge to shame	txt-opeds/2472285662.xml.txt	Alan S. Davis is a member of the Patriotic Millionaires, president of the Leonard and Sophie Davis Fund, and founder of the Crisis Charitable Commitment.	6	0	0	0
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	Harvard University wants us to bow down to the exceptional generosity of Kenneth C. Griffin, a hedge fund billionaire who just made a $300-million gift to the school’s graduate program. Griffin’s donation to his alma mater “underscores the power of education to transform lives and to expand the reach of our research in every field imaginable,” Harvard President Larry Bacow said in the announcement press release. “It has been a great pleasure to get to know Ken throughout my presidency.” In return for the money, the program has been renamed the Harvard Kenneth C. Griffin Graduate School of Arts and Sciences.	0	0	1	0
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	It has been a great pleasure to get to know Ken throughout my presidency. — Harvard President Larry Bacow lauds Ken Griffin, one of his university’s biggest donors We’re not so sure about the rationale for that last part. The program could just as well have been named the U.S. Taxpayer Graduate School, because that’s who almost certainly will be covering at least some of the gift. Griffin’s donation, you see, is likely to bring him a sizable federal income tax deduction. Its actual size is impossible to calculate without knowing more about Griffin’s specific tax situation. What’s known comes to us from ProPublica, which last July drew from a trove of leaked documents to report on how members of the 0.01% get away with minimizing the tax bite on their enormous wealth.	1	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	Commentary on economics and more from a Pulitzer Prize winner. Griffin ranked high on ProPublica’s list. The news organization found that he had “averaged an annual income of $1.7 billion from 2013 to 2018,” making him the fourth-highest income-earner in the country. His average tax rate was 29.2% in those years, ProPublica reported. That’s considerably lower than the top marginal tax rate, which currently is 37% on income over about $578,000 for single taxpayers. (Griffin, according to the latest biographical material, is divorced.) On the raw numbers, Griffin may be able to reduce his federal income tax bill by about $110 million through his donation to Harvard. Who would pick up the slack? You and me, that’s who.	2	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	Perhaps Griffin has disavowed a tax break from his Harvard gift, though that’s implausible. Indeed, a spokesperson for Griffin acknowledged, as ProPublica reported last year, that his tax rate was “lowered by charitable contributions,” among other factors. The dirty little secret about how plutocrats finance the charitable deductions that get their names on distinguished institutions is only one aspect of Griffin’s gift that should concern all Americans. More broadly, it points to the wisdom of a wealth tax on American millionaires and billionaires. As we’ve noted in the past, concentration of wealth on the scale seen in America today would have appalled the Founding Fathers.	3	1	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	Thomas Jefferson, for one, advocated “a system by which every fibre would be eradicated of antient [sic] or future aristocracy; and a foundation laid for a government truly republican.” The rich often defend their accumulated fortunes by ostentatiously doing good with the money through philanthropy. The announcement of a major donation on the scale of Griffin’s is typically accompanied by an accounting of the donor’s other charitable efforts. Usually, however, what passes for selfless charity is a mask for the rich to fund their personal hobby horses. A classic example of this identified in 2012 by then-Reuters columnist Felix Salmon (now at Axios) was a $100-million gift to the Central Park Conservancy of New York by hedge fund boss John Paulson — who happened to live a few doors down from the park.	4	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	“If you wanted to give $100 million to charity while making the barest minimum impact on the world, you’d be hard pushed to improve on Paulson’s performance,” Salmon wrote. In some cases, big donors get credit for saving institutions from financial quagmires resulting from the sort of tax breaks the donors have enjoyed. They get credit for funding anti-poverty programs and those to support hospitals, drug rehabilitation clinics, art museums, scientific research laboratories that all should be supported by public funding. Except there isn’t enough funding to go around because the wealthy have been collecting ever-increasing tax breaks for decades.	5	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	It’s fair to presume that one purpose of all this eleemosynary activity is to obscure the less uplifting ways that the rich deploy their wealth. One is lobbying to keep and augment their tax breaks. In 2020, for instance, Griffin contributed $54 million to a campaign fighting an Illinois ballot measure that would have raised the state’s marginal tax rate on incomes higher than $750,000 to about 8% from 5%. ProPublica estimated that the measure could have cost Griffin about $50 million a year. The measure was defeated. During the campaign, Griffin wrote in an op-ed that this opposition to the tax increase was merely an expression of his civic-mindedness.	6	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	The tax measure’s promoters, including Democratic Gov. J.B. Pritzker (also a billionaire) “seek to shift even more hard-earned taxpayer money into the hands of politicians who have consistently proven to be irresponsible stewards,” he wrote. “I’m willing to stand up for what is right.” He wasn’t willing to stay, however. The following year, Griffin moved his family and the headquarters of his Citadel hedge fund and Citadel Securities firm to Miami from Chicago. Griffin said tax considerations weren’t at issue, but unlike Illinois, Florida has no personal income tax. Since his move, he has become a major financial supporter of Florida Gov. Ron DeSantis. (While living in Chicago, he was a financial backer of former Mayor Rahm Emanuel, a Democrat.)	7	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	One particularly questionable category of high-level philanthropy is tax-advantaged donations to rich universities such as, well, Harvard. That ostensibly nonprofit institution has an endowment of more than $50 billion, the largest in the country. On what planet can a taxpayer-subsidized addition to this endowment be justified? We raised the same issue back in 2016, when Nike founder Phil Knight collected plaudits for making a $400-million gift to Stanford University, where he received a business degree. Knight got his name on the scholarship program funded by his gift; an earlier donation got his name on a new classroom building on campus.	8	0	1	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	What was striking then, and remains notable today, was the mismatch between the public funding of elite private universities and public support for even the best public universities. A 2015 data survey by Nexus Research placed the discrepancy in stark relief by comparing the implicit per-student subsidy at rich private institutions with the government funding of public colleges in their state. In California, it showed that Stanford received about $63,000 per student, while UC Berkeley got $10,500, Cal State Fullerton got $4,000 and Fullerton Community College $8,100. The figures were based on estimated exemptions from capital gains taxes for the private schools and government appropriations for the others.	9	0	0	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	Tax-deductible donations tend to flow toward a tiny cadre of extremely well-heeled institutions. According to a 2015 survey by the Council for Aid to Education, nearly one-fifth of the record $40.3 billion raised by U.S. colleges and universities that year went to just 10 schools. Alumni and other individuals were the largest source of gifts, accounting for nearly 47% of the total. Through the tax deductions these donors claimed, taxpayers covered roughly $7.5 billion of the total donations. (That’s the amount donors would have had to pay into the federal treasury, were it not for the deductions.) None of this is to suggest that the philanthropic donations of Griffin or any other American plutocrats aren’t sincere and heartfelt. Among Griffin’s beneficiaries are the Obama Foundation, programs to bring internet access to low-income pupils, museums and COVID research programs. Before his latest gift to Harvard, he gave the university $150 million for student financial aid.	10	0	2	1
2023-04-13	Los Angeles Times (Online)	Column: With a $300-million donation to Harvard, a hedge fund billionaire shows why we need a wealth tax	txt-opeds/2800202768.xml.txt	If all that makes you think that you shouldn’t have the temerity to question Griffin’s spending on political influence, then his charitable efforts have done their job. But you shouldn’t overlook that you’re paying for much of their efforts, with an invoice that comes in mid-April every year. You’re not getting your name on the edifices they’re building, and you don’t have a dime’s worth of say about where they put their money.	11	0	1	1
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	New York City’s public school system is already one of the most segregated and unequal in the country. Why then should its parent-teacher associations exacerbate inequality? New York’s P.T.A.s are doing exactly that, according to city data and reports from the city’s Independent Budget Office. Across the city, the disparities are stunning. Take the P.T.A. at Public School 29, an elementary school in the Cobble Hill neighborhood of Brooklyn with a low percentage of pupils living in poverty. The P.T.A. reported  it raised more than $1.7 million, or more than $1,800 per student, in the last school year. Compare that with P.S. 6X, West Farms, an elementary school in the Bronx with a high poverty rate among students, which reported raising just $5,793.82, or less than $11 per student.	0	0	0	1
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	The fund-raising data was released for the first time by the Department of Education Dec. 2 as required by a new city law, and compiled in a handy search tool by Chalkbeat. The data is incomplete, self-reported and hasn’t been evaluated by the city. But a recent report from the Independent Budget Office, a nonpartisan city agency, shows a similar pattern. Of 132 schools reviewed by the budget office in the 2017-18 school year, the school with the lowest percentage of children living in poverty, 6 percent, received $437,000 from its P.T.A., while the school with the highest percentage of children living in poverty, 98 percent, received $2,500. All 16 schools that received $250,000 or more in P.T.A. grants in that school year enrolled 40 percent or fewer children living in poverty.	1	0	0	1
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	Across the city, millions of dollars raised by P.T.A.s are flowing into the schools with the least need. Those schools are using the additional funding for things like hiring art and music teachers and teaching assistants, according to the budget office and city education officials. That alone is upsetting. Art and music classes shouldn’t be a luxury offered to a privileged few, but should be standard in every school. Of course, parents have long used P.T.A.s to support their children’s schools, and it’s hard to begrudge them for doing so. But there’s also nothing wrong with asking New Yorkers who have more to help others — especially when the most insidious disparities in New York schools run far deeper than P.T.A. funding.	2	0	0	1
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	The city’s schools are funded with a mix of city, state and federal dollars. New York is one of dozens of districts in the country that distribute the funds through a formula meant to give additional funds to schools serving children who are living in poverty or who have special needs. But the state and city have never fully funded the high-need schools under the weighted system. In 2006, the State Supreme Court ruled that New York State was allocating about $2 billion less to New York City schools than was needed to provide the “sound basic education” required by the state’s Constitution. Despite an increase in funding since then, the settlement, in a case brought by the Campaign for Fiscal Equity, has never been fully funded. City officials and education experts say the state now owes the city more than $1.1 billion in this fiscal year alone.	3	0	0	0
2020-01-12	New York Times (Online)	Why Shouldn’t New York’s Wealthiest P.T.A.s Share With Its Neediest Schools?	txt-opeds/2336035788.xml.txt	The city allocated an additional $125 million to those high-poverty schools annually, beginning this year, but hundreds of the schools remain underfunded. At the same time, many city schools with wealthier students receive more than their share under the Fair Student Funding formula the city adopted in the 2007-8 school year, while nearly 300 high-poverty schools had shortfalls of more than $500,000 each, according to the budget office. The mayor and the governor, the City Council and the Legislature could address these inequities if they had the courage to do so. But P.T.A. funding also provides an opportunity to do so in a smaller way.	4	0	0	1
